Date,Close,High,Low,Open,Volume
,SPY,SPY,SPY,SPY,SPY
2000-03-06,88.53919219970703,89.54891912327257,87.90563805158749,89.21234348208407,11967100
2000-03-07,86.8265609741211,88.79651715173483,85.6683455330115,88.69752437899042,20062000
2000-03-08,86.71775817871094,87.33151400143697,85.5496422580388,86.46037670466453,11808500
2000-03-09,89.2519302368164,89.2519302368164,86.24254838322366,86.95529671696931,5500900
2000-03-10,88.7767333984375,89.96464686942463,88.40056079929158,88.81633051413706,7924600
2000-03-13,87.80664825439453,88.99456232322513,85.96538144770712,86.5989356177501,10540500
2000-03-14,86.55933380126953,88.7569747097647,86.26235530012153,88.24221197444152,8263900
2000-03-15,88.57884979248047,88.97482140532125,86.20302011543585,86.71778321212885,10300800
2000-03-16,92.71672058105469,93.0334977600632,89.25197018564906,89.72713595416182,25601400
2000-03-17,93.3294677734375,94.00432993938749,92.37672118621398,92.61490783301986,10272900
2000-03-20,92.85309600830078,93.58750484804152,91.95989606807558,93.2897715346331,12502300
2000-03-21,94.75858306884766,95.11586302176748,91.78125012784909,92.43626337486877,13612600
2000-03-22,95.33423614501953,95.81060959234006,94.44103593129356,94.9968049531675,8260000
2000-03-23,96.96182250976562,97.47789362240717,94.73874694761747,94.73874694761747,11654500
2000-03-24,97.53741455078125,98.92683641047898,96.36633041189314,97.10073910916195,11462900
2000-03-27,96.5052490234375,97.67633287625173,96.42585350799247,97.41829745105538,8798600
2000-03-28,95.94953155517578,97.17023825576396,95.6517982135689,96.06862489181853,6334400
2000-03-29,96.04875183105469,96.8526316510914,95.05630760878712,96.26708955995355,6747500
2000-03-30,94.44100952148438,96.49536943856585,93.44856511709719,95.37390726160832,9491900
2000-03-31,95.51287841796875,96.74350985228173,94.28224698365577,95.03650495952502,9249100
2000-04-03,96.06861877441406,96.06861877441405,94.44100994393844,95.35405880005891,8508200
2000-04-04,95.35401916503906,97.18011611824132,89.80625722569093,96.38616092119685,19585500
2000-04-05,94.75858306884766,95.7907251550605,93.76613875518147,93.92492984536806,8387200
2000-04-06,95.58232879638672,96.34651105340279,94.63950653123702,95.43346212294203,6378500
2000-04-07,96.18766784667969,96.62434318564522,95.59220147536305,96.26706336285524,6023600
2000-04-10,95.81055450439453,97.2495984657719,95.47312350655432,96.38617208894547,9624200
2000-04-11,95.53266143798828,96.30676777417808,94.24248421100526,95.27462599259167,9006400
2000-04-12,92.91264343261719,96.00906991744698,92.8332478817241,95.51284772436529,10779200
2000-04-13,91.6224136352539,94.10352318993475,91.32468048869221,93.66684790831091,12225800
2000-04-14,86.38236999511719,90.70942805093877,84.79445878197164,90.59033470995286,29604000
2000-04-17,89.39936065673828,89.39936065673828,85.54867771548446,85.8662598137322,23918200
2000-04-18,91.76141357421875,91.76141357421874,88.78408023306953,89.2803024565944,11069200
2000-04-19,90.9078598022461,92.17818797415521,90.53073112621058,91.78121042043361,6553700
2000-04-20,91.34457397460938,91.42396951913315,90.4315252125859,91.1857828855618,8537600
2000-04-24,90.35211181640625,91.02697381152001,89.24057441268948,89.87573864338478,12893100
2000-04-25,94.10355377197266,94.10355377197266,91.74153670830155,91.8606300056295,14102000
2000-04-26,93.04166412353516,94.48070852864583,92.73400635416667,93.98448631998697,7711100
2000-04-27,92.73397064208984,93.58747251229744,90.82847809464964,90.82847809464964,15595300
2000-04-28,92.15840911865234,93.91503612855989,92.13856022588502,93.36919157745866,8743400
2000-05-01,93.40887451171875,94.311998989042,92.63476781687025,93.09129227793474,7328300
2000-05-02,91.54305267333984,93.4485455303738,91.54305267333984,92.41640356614708,9411900
2000-05-03,89.39936065673828,91.46364429534859,88.78404534138329,91.46364429534859,12630700
2000-05-04,90.07427978515625,90.4216354255794,89.39941739804843,90.19337314758704,5963600
2000-05-05,91.16593170166016,91.46366498612018,89.51847419431466,89.59786973683734,7862400
2000-05-08,90.48113250732422,91.0666745516296,90.09407929159694,90.6696968944734,5064100
2000-05-09,89.75667572021484,91.08655127821007,89.09173794121723,90.86821350003174,5620300
2000-05-10,87.73207092285156,89.53831944185146,87.49388430496147,89.24058616948884,10293900
2000-05-11,89.73677825927734,89.87572040654895,88.36720566474293,89.00236976655599,7091100
2000-05-12,90.70941162109375,91.12623823904626,89.9551539314654,90.0742472508804,5960800
2000-05-15,92.27748107910156,92.4858944048341,90.19334782177619,90.66972113773627,4441300
2000-05-16,93.170654296875,93.82566741826334,92.29730346835721,93.09125876700975,8192200
2000-05-17,92.19808959960938,92.85310293799196,91.76141404068765,92.53552071332162,5907200
2000-05-18,91.06666564941406,92.9324604556575,91.06666564941406,92.49578507547288,4325600
2000-05-19,89.63754272460938,90.97734213424425,89.18101848132638,90.55059121117537,6518400
2000-05-22,88.96273040771484,89.85593051220997,87.01753906903656,89.71698827373295,10839400
2000-05-23,87.6526870727539,89.43908694516058,87.37480264815731,89.20090029550636,7979200
2000-05-24,89.08181762695312,89.35970208479121,86.69995084548378,87.65269755807152,11081500
2000-05-25,87.55345153808594,90.07426050324959,87.47405598012803,89.3597004816284,8278900
2000-05-26,87.6526870727539,88.72452699619791,87.22593599212342,88.16875814700472,4814000
2000-05-30,90.51092529296875,90.78880971272785,88.5855832417806,88.92301432291666,5362700
2000-05-31,90.70941162109375,91.4636693107221,90.25288723000291,90.55062052854042,6056500
2000-06-01,92.29728698730469,92.3766825029927,90.82846994707661,91.26514528336062,8961600
2000-06-02,93.90507507324219,94.69903047441102,93.67681289540616,94.5997860492649,8962200
2000-06-05,93.44855499267578,94.1432660004803,93.2897639051776,93.66689273798576,6998100
2000-06-06,93.03172302246094,93.86537618374605,92.67444309619589,93.13096744642345,4858900
2000-06-07,93.67681121826172,94.00431781538033,92.73398919625357,93.13096688973069,4919500
2000-06-08,93.30961608886719,93.84553602811404,92.77369614962035,93.68674493500386,5723100
2000-06-09,93.11112976074219,93.98448079665621,92.4958142581664,93.68674748895825,3085300
2000-06-12,92.01946258544922,93.34933833894902,92.01946258544922,93.34933833894902,3678900
2000-06-13,93.74629211425781,93.84553654800146,91.86064787312834,91.97974119362073,6558700
2000-06-14,93.90507507324219,94.56008827920647,93.48824848762857,94.16311057862205,6420500
2000-06-15,94.10355377197266,94.48068254684452,93.26990069067698,94.08370488908467,5881200
2000-06-16,93.33036804199219,94.42462731342889,92.87276871030046,94.42462731342889,5567900
2000-06-19,94.52408599853516,94.96178961713498,93.11149704759936,93.25076638079021,5106900
2000-06-20,94.18583679199219,94.78270521272725,93.58896837125712,94.3450017041882,6480000
2000-06-21,94.14605712890625,94.5041782253391,93.51934521014873,93.54918863485148,3115000
2000-06-22,92.71357727050781,94.02668802154935,92.31566492170735,93.94710555178925,7490500
2000-06-23,91.91775512695312,93.03190973455256,91.59942523906757,92.83295355462408,4863300
2000-06-26,93.1015396118164,93.11148742030149,92.23608027361489,92.55441014513728,5201300
2000-06-27,92.4151611328125,93.40994219990414,92.32563083677425,92.94239509837107,4159500
2000-06-28,92.67378234863281,93.57903290613878,92.51461741544496,92.71357358192978,5347700
2000-06-29,91.79837036132812,92.79315114114313,91.37061462600768,92.15649144206152,6345700
2000-06-30,92.49473571777344,92.69369191419798,91.60938064368419,91.63922407314787,7420200
2000-07-03,93.76805114746094,93.86752924118835,92.43504469151358,92.59420964147743,1436600
2000-07-05,92.07694244384766,93.37015792760957,91.91777746123081,93.1910973221656,2748200
2000-07-06,92.79315185546875,93.25075101770626,91.81826668374535,92.27586584598286,5963200
2000-07-07,94.28534698486328,94.72305064252672,93.11150535749319,93.39004404873354,3034800
2000-07-10,94.12615966796875,94.80261061464196,93.92720350718251,94.14605528404738,2816100
2000-07-11,94.32511901855469,94.94188313784919,93.68845928250876,93.88741545002311,5431600
2000-07-12,94.94189453125,95.5785543436976,94.66335586330416,95.04137262694493,5883000
2000-07-13,95.35968780517578,95.7377045104331,94.98167109991846,95.48900930960592,5356000
2000-07-14,96.29483032226562,96.29483032226562,95.29010120423372,95.77754404367495,5341900
2000-07-17,96.13565826416016,96.76237044034414,95.93670201775254,96.12571045183978,4208300
2000-07-18,95.34971618652344,95.89684549171476,95.08112543670225,95.89684549171476,4262100
2000-07-19,94.58377075195312,95.43928235109783,94.3848145661055,95.16074369091119,8506800
2000-07-20,95.8968734741211,95.8968734741211,94.74292769372711,94.86230139514717,4538900
2000-07-21,94.0267333984375,95.33984478318081,94.0267333984375,95.33984478318081,5656900
2000-07-24,93.48946380615234,94.77273054705398,93.31040333067769,94.3051837499813,5628500
2000-07-25,93.78790283203125,94.12612819226555,93.44967747179695,94.06644136398891,4757100
2000-07-26,92.87272644042969,93.68844661696303,92.72350933496628,93.56907293259229,12062500
2000-07-27,92.55445861816406,93.35028371376308,92.11675481558461,92.91257991118361,7652600
2000-07-28,90.4653549194336,92.89261977542014,90.09728606832087,92.77324609397819,6229500
2000-07-31,91.04238891601562,91.7586314861591,90.44552010756271,91.00259766211876,5265500
2000-08-01,91.59941864013672,92.13660028724439,91.12192384270769,91.44025370766037,3946600
2000-08-02,92.05706024169922,92.57434651061735,91.44029584414298,91.59946084996395,7439800
2000-08-03,92.69368743896484,92.83295676973812,90.80360366418448,90.96276861363967,4607100
2000-08-04,93.19108581542969,93.40993763950522,92.57432158394414,93.15129457468869,3686600
2000-08-07,94.3051986694336,94.50415478476995,93.19104442354998,93.40989615041998,4159800
2000-08-08,94.66339111328125,94.74297361947148,93.90735730447405,93.90735730447405,3658700
2000-08-09,93.8675537109375,95.00160427505863,93.8277624630736,94.95186521522875,5383800
2000-08-10,93.40989685058594,94.13608667700689,93.13135828702721,93.92718275433785,4193400
2000-08-11,93.84764862060547,94.225665437182,92.67380692702571,93.35025807247845,5089400
2000-08-14,95.04136657714844,95.22042713800134,93.62877770819773,94.08637691926627,2966700
2000-08-15,94.96183776855469,95.37964597998139,94.5838208153591,95.08121154324803,5564600
2000-08-16,94.62351989746094,95.45913550631151,94.1261296540975,95.06122331162076,5191600
2000-08-17,95.61833190917969,95.77749683953205,94.44449054783105,94.66334232706554,5652200
2000-08-18,95.3000259399414,95.73772960814155,95.00159162071402,95.73772960814155,4626400
2000-08-21,95.81727600097656,95.95654529748961,95.12092951841133,95.5188417941629,2380600
2000-08-22,95.6581039428711,96.33455476110271,95.55862588136644,95.85706006588039,3075300
2000-08-23,96.03614807128906,96.3146867232464,95.04136717144145,95.37959267738964,5483200
2000-08-24,96.3345718383789,96.45394553334592,95.81728582685518,96.23509375923973,4529000
2000-08-25,96.29483032226562,96.53357783546133,96.09587406126921,96.2351434439667,2822200
2000-08-28,96.62306213378906,97.34925214056005,96.29478445949533,96.29478445949533,5518700
2000-08-29,96.64292907714844,96.69266810395088,96.07590417160057,96.4141295538572,3561900
2000-08-30,95.71781158447266,96.45394939960994,95.71781158447266,96.33457569985795,3964800
2000-08-31,96.99117279052734,97.46866779503455,96.07597403188852,96.17545215782752,4863100
2000-09-01,97.09060668945312,97.7869532538242,96.77227683145492,97.56810147645044,3191200
2000-09-05,96.31465911865234,96.90157968134605,96.01622493423181,96.69267575225169,3470800
2000-09-06,95.22039794921875,96.74241224991145,95.20050233744499,96.2549697614543,4322200
2000-09-07,96.03614807128906,96.18536520626621,95.38954048638811,95.65813132934697,4265500
2000-09-08,95.37957000732422,95.81727349922267,95.0711880016685,95.67800420634589,3518200
2000-09-11,95.24030303955078,96.25497934099576,94.66333024068992,95.3397811083199,3937500
2000-09-12,94.54395294189453,95.65810726949262,94.5041617159089,95.33977746160745,4769100
2000-09-13,94.79267883300781,95.08116531492168,94.00680186503556,94.22565367890125,7691600
2000-09-14,95.27014923095703,95.45915756711534,94.32510755016546,95.41936633845043,3397100
2000-09-15,93.18582916259766,94.62191214626782,93.18582916259766,94.58202095227698,4085700
2000-09-18,92.32817077636719,93.80414499054977,92.03895961277736,93.42517863825965,5109300
2000-09-19,93.16587829589844,93.38527985043812,92.35808166327504,92.62734720748284,6588200
2000-09-20,92.47773742675781,93.20575153569271,91.37075706933625,92.98635002341096,6508100
2000-09-21,91.07164764404297,92.9066436105896,91.03175642737891,92.2085473189686,5972300
2000-09-22,92.72711181640625,92.74705742015252,90.9020890736226,91.03173549797334,7791300
2000-09-25,92.06888580322266,93.22573055551618,91.72981061720559,93.14594815880628,9726300
2000-09-26,90.89208221435547,92.54756670498341,90.89208221435547,92.14865477953089,5302400
2000-09-27,91.37081146240234,91.88939716378249,90.71260653372754,91.63010431309242,7186200
2000-09-28,92.54755401611328,93.39524174147638,91.20122645230128,91.39070959091187,7036400
2000-09-29,91.66998291015625,93.16590299681025,91.66998291015625,92.84677337832406,9333600
2000-10-02,91.8095703125,92.48772051685043,91.360794441974,92.08880863193842,5517800
2000-10-03,90.95194244384766,93.0262849908126,90.81232323395578,92.24840653570075,9347200
2000-10-04,91.70987701416016,92.0688978463165,90.4732497033994,91.1912913677121,6148900
2000-10-05,92.02897644042969,92.44783394048366,91.47049977369106,91.53033655941306,4566900
2000-10-06,90.03448486328125,92.31825724184698,89.19676923096893,91.8295897896648,10014900
2000-10-09,89.35630798339844,90.1940233707428,88.95739589418683,90.1940233707428,4508000
2000-10-10,87.88033294677734,90.15413184735216,87.88033294677734,89.4161444848849,6104700
2000-10-11,87.14230346679688,88.47865831510893,86.24475170300519,87.8403992830793,10346000
2000-10-12,84.96825408935547,87.82047482521881,84.74885249428907,87.6210188297039,12336900
2000-10-13,87.8005142211914,87.8603510096202,84.80867479975144,84.84856599203731,11778800
2000-10-16,88.199462890625,88.22938129730431,87.24207387688688,87.70082277930307,5659000
2000-10-17,86.00542449951172,88.43878762310644,85.78602290640072,88.35900522561153,7831700
2000-10-18,85.686279296875,86.88301504124478,83.07340625500102,84.64910831842121,10897300
2000-10-19,88.91749572753906,89.00725093856956,87.08250030202682,87.34179313389268,8767300
2000-10-20,89.29644775390625,90.1142173223472,88.31911339162316,88.31911339162316,7373500
2000-10-23,89.69537353515625,90.01450317192798,88.67814781794634,89.31640709148982,5290000
2000-10-24,89.09700775146484,90.59292796220133,88.71804129807828,89.97461427509693,5750700
2000-10-25,87.00270080566406,89.07704305320856,86.88302721445957,88.55845749132243,9137600
2000-10-26,87.24208068847656,87.86039447479178,85.54670417761224,87.52131917261892,9345800
2000-10-27,88.89754486083984,88.89754486083983,87.20216875288126,87.99999280368529,9762900
2000-10-30,89.69537353515625,90.05439437652446,88.17950776049051,88.3590181811746,10154100
2000-10-31,91.24118041992188,91.70990219057838,89.39621174818885,90.0045527696792,7752400
2000-11-01,90.9319839477539,91.43062391237198,90.13416000436497,90.79236475766083,6753600
2000-11-02,91.08158111572266,91.84948670489496,90.9619075174101,91.37079231164469,11395100
2000-11-03,91.13145446777344,91.74976812251211,90.87216164481852,91.57025770662024,5187100
2000-11-06,91.76971435546875,92.09881678686742,91.29101990979797,91.37080231740977,4042500
2000-11-07,91.74974822998047,91.90931300951087,90.99181552721107,91.36080907987512,5231300
2000-11-08,89.7153091430664,91.94921635160874,89.7153091430664,91.94921635160874,6123300
2000-11-09,89.37627410888672,90.13420725241221,87.60111490431387,89.35632849984657,10635300
2000-11-10,87.20217895507812,89.01722888300861,87.14234214426723,88.71804482895413,8569500
2000-11-13,86.52404022216797,87.43156530979098,84.89847330697509,86.56393143481073,17285300
2000-11-14,88.79783630371094,89.11696599393092,87.441535120276,87.74071920485723,7668900
2000-11-15,89.07707214355469,89.42612023189149,87.92022705078125,88.7579424627896,8837700
2000-11-16,87.68087768554688,89.27652605107093,87.64098647640878,88.44878346145533,6684100
2000-11-17,87.21217346191406,88.7180669087693,86.64372361773692,87.64100404611787,6551100
2000-11-20,85.96553802490234,87.04260045027235,85.72619081926456,86.64368844087605,5458500
2000-11-21,86.40437316894531,86.9229589728217,85.217609502382,86.08524344348291,7684300
2000-11-22,84.3399429321289,86.08518238029285,84.32997013528225,85.74610728750672,5736900
2000-11-24,86.06523895263672,86.14502132941784,85.28736077902077,85.28736077902077,3411600
2000-11-27,86.8232192993164,87.24207700785894,86.36447038043649,87.1024577716781,5992000
2000-11-28,85.32728576660156,87.18222676152767,85.29736736345758,86.24478346301663,5336100
2000-11-29,85.16771697998047,86.74341947211593,85.05801617356597,85.76608501496861,6914100
2000-11-30,84.42971801757812,85.20759635508948,82.81412454736224,84.5693372063622,11201600
2000-12-01,84.38985443115234,85.56664512163638,83.61197583913746,85.00816818377955,7587200
2000-12-04,85.10784912109375,85.44692421719373,83.93105908168795,84.17040620834675,6996600
2000-12-05,87.90029907226562,88.23937442607287,85.78606451323223,86.0852486489445,8883400
2000-12-06,86.49409484863281,88.2991716579955,86.18493804702926,87.9401508561333,12888000
2000-12-07,85.30733489990234,86.72347256132227,85.30733489990234,86.08521333364006,6529100
2000-12-08,85.50679016113281,89.0172158827002,85.44695335906064,87.48140462951447,10276300
2000-12-11,88.47866821289062,89.07703612235562,87.26198679697848,87.68084433360397,6405600
2000-12-12,88.0997314453125,88.59837153726015,87.68087376807647,88.19945946370203,5022900
2000-12-13,86.89303588867188,88.97735179602094,86.82322626498076,88.87762376217648,6070500
2000-12-14,85.7860107421875,87.12236571073588,85.54666358364152,86.7234537798259,7678400
2000-12-15,83.84841918945312,85.22888707875693,83.58833103639589,85.22888707875693,9065300
2000-12-18,84.9687728881836,85.44893548515002,84.35856625453876,84.54863061583796,7235400
2000-12-19,83.23822784423828,86.40930322299367,83.23822784423828,84.80876044507296,9616600
2000-12-20,80.82740020751953,82.54798347926376,80.72736629637161,82.34791565696793,9994300
2000-12-21,81.38758087158203,82.4979571592843,80.36723509369347,80.66733679307247,14331500
2000-12-22,83.82842254638672,83.93845985521848,82.48796805698149,82.58800197410127,10182900
2000-12-26,84.72872161865234,84.72872161865234,83.40827400901101,83.76839608436774,4665300
2000-12-27,85.34890747070312,85.61899895004079,84.02846023838563,84.34856865834139,4854100
2000-12-28,85.6090087890625,85.70904268575455,84.88876473287968,85.02881218824857,8358700
2000-12-29,83.98845672607422,85.96912781132465,83.98845672607422,85.8290803608524,8774600
2001-01-02,82.46796417236328,84.60869007397484,81.66769280727485,84.50865615333879,8737500
2001-01-03,86.42928314208984,87.06950005425348,81.7276901933882,82.14783254199558,19431600
2001-01-04,85.49894714355469,86.72936372231416,85.14882860488329,86.38924857046194,9219000
2001-01-05,82.70804595947266,85.54900931850631,82.70804595947266,85.44897539741356,12911400
2001-01-08,83.3482666015625,83.3482666015625,81.7477237959636,83.14819875086263,6625300
2001-01-09,83.12818145751953,84.18854093218825,82.85808989321713,83.89844258534492,5702400
2001-01-10,84.58866119384766,84.58866119384766,82.46794263033114,82.58798330373773,8746100
2001-01-11,84.66868591308594,85.45895365731252,83.92843511469648,83.92843511469648,7245100
2001-01-12,84.50862121582031,85.6089938879013,84.0484653711319,84.94877028465271,7244000
2001-01-16,85.04884338378906,85.26891801969161,84.198555017802,84.50866018657375,8542200
2001-01-17,85.43896484375,86.45931075336978,84.91878849766934,86.32926666684962,7851400
2001-01-18,86.28923797607422,86.87943795759385,85.10883801303494,85.42894647758797,8107000
2001-01-19,85.79908752441406,87.18955892069407,85.70905700235276,87.18955892069407,7782500
2001-01-22,86.36929321289062,86.92948320824873,85.50900143430496,85.94915071637205,7050900
2001-01-23,87.04950714111328,87.48965633833335,85.88911380298767,86.08918161990587,8463100
2001-01-24,87.30960083007812,87.90980431882751,86.9694855197868,87.22957369824488,6199900
2001-01-25,87.08953094482422,87.8697955225518,86.84944953629265,87.2295784331343,10818300
2001-01-26,86.989501953125,87.14955623454749,86.07919322753456,86.52934589403533,7136800
2001-01-29,87.45359802246094,87.64565520171212,86.666124511808,86.74935580210402,6705900
2001-01-30,88.22191619873047,88.29873912281121,86.9350736067532,87.26159057197128,7069100
2001-01-31,87.72256469726562,88.79812491910816,87.453674641805,87.96584059376467,9706900
2001-02-01,88.30516815185547,88.31797523325343,87.22960776900628,87.77379638560026,8239100
2001-02-02,86.30126953125,88.34356370238174,86.26925672153605,87.96582817805786,8276600
2001-02-05,86.9350814819336,87.0311199146718,86.26925995206498,86.30127276297773,4352900
2001-02-06,86.67896270751953,87.51764525453319,86.5701270105494,86.62134553305316,7106700
2001-02-07,86.2308349609375,86.6853835902105,85.584209496316,86.250040690685,5748700
2001-02-08,85.22569274902344,86.6853868788305,85.21289544133082,86.30126250037121,5943300
2001-02-09,84.4062271118164,85.3729612650225,84.03489999078249,85.3729612650225,9913000
2001-02-12,85.37296295166016,85.46899161893742,84.31659876691681,84.31659876691681,5804400
2001-02-13,84.6750717163086,85.89788816712256,84.50861886263756,85.59698548511214,6587600
2001-02-14,84.54706573486328,84.92479146623653,83.65076573347979,84.92479146623653,8400100
2001-02-15,85.36652374267578,85.4817678707874,84.50223674204688,85.04641527527207,5929800
2001-02-16,83.48426055908203,84.0540530776447,82.78002799319206,83.86839451788192,6434900
2001-02-20,82.19747924804688,83.95807640519861,82.01182057344377,83.89405078281773,5760000
2001-02-21,80.42403411865234,82.48552805900565,80.34720634620822,81.8837276038258,10910800
2001-02-22,80.54570007324219,81.01306063743462,78.75949403789531,80.89141784309656,21281600
2001-02-23,80.00151062011719,80.37283762865408,77.97842756935732,80.07833841361482,20173000
2001-02-26,81.7044906616211,81.7044906616211,79.70701197657091,80.53929598312544,11503700
2001-02-27,80.94905090332031,81.8453509270677,80.35364881070596,81.17952944784645,11415000
2001-02-28,79.35488891601562,81.20511550883005,78.9195411950906,81.14749832793458,14825800
2001-03-01,79.77101135253906,79.77101135253906,77.94639447117488,79.41889504741488,14672000
2001-03-02,79.13720703125,80.4432500212903,78.29852450157622,78.4265659207212,12564300
2001-03-05,79.86067962646484,79.8862888965819,79.26527752853256,79.48295388229313,5293200
2001-03-06,80.71856689453125,81.7877281965305,80.34083629483503,80.89142334898989,6917000
2001-03-07,81.29475402832031,81.3331654839766,80.5136885335233,81.24353549780001,6371700
2001-03-08,81.38436889648438,81.46119179352627,80.75695422532932,81.05145339441287,6055000
2001-03-09,78.97716522216797,80.73135833926135,78.81711098085918,80.73135833926135,10020300
2001-03-12,75.5968017578125,78.42655887304126,75.38552903918864,78.32412183935699,13972900
2001-03-13,76.8388671875,77.1077621271707,75.2447277065571,76.44193564443266,12888000
2001-03-14,75.321533203125,76.37148872270345,74.1051198910861,74.93740396892015,19883400
2001-03-15,75.34073638916016,76.09619264086675,75.13586714553472,75.83370132759799,10370300
2001-03-16,73.82962799072266,75.36386642701787,73.70123686569798,75.19053963263971,58514600
2001-03-19,75.33172607421875,75.54998841815326,73.70761719063721,74.3110429030008,10067800
2001-03-20,73.30963134765625,76.04430030118367,73.25185903128403,75.68481505010523,15083900
2001-03-21,72.06427764892578,73.9901001042329,71.83317856247935,73.29680284489359,19004600
2001-03-22,71.33245086669922,72.28252034031479,69.35527237630534,71.91019356661357,28624800
2001-03-23,73.4894027709961,73.60495233893873,71.57641656786153,72.69981324045128,12861700
2001-03-26,74.42662811279297,74.63846488361546,73.67555355173404,74.27255877340532,9943800
2001-03-27,75.94800567626953,76.16626806972904,74.00292606137765,74.22118845483716,12880700
2001-03-28,73.8488540649414,75.07495817796335,73.75898276441073,75.04286408355586,10953300
2001-03-29,74.13133239746094,74.7861099173207,71.98724738611608,73.63061441448573,12060300
2001-03-30,74.90808868408203,74.90808868408203,73.50223648023457,74.17627641573912,9183600
2001-04-02,73.30963134765625,75.35100311900163,73.05285896695406,74.65771083443883,10561000
2001-04-03,70.86386108398438,73.27756042749851,70.65201939503956,73.16843164141935,12836000
2001-04-04,71.15911865234375,71.96154444882399,70.16411360327929,70.97937605755112,14884300
2001-04-05,73.85527038574219,74.13772092852774,72.21831984357387,72.73187429928659,21522800
2001-04-06,72.73188781738281,73.43802165201757,71.93587777331823,73.17482359770126,14937800
2001-04-09,73.5407485961914,73.81678338157138,72.39809456756464,73.18126325620648,9034300
2001-04-10,74.88240814208984,75.5885421636701,73.93233344019644,74.11207611140374,17873600
2001-04-11,74.9337387084961,76.38452113792897,74.55499115559545,76.24971418108532,12722300
2001-04-12,76.29464721679688,76.35242442353052,74.43943908283971,74.65770145616217,9233200
2001-04-16,75.4922103881836,76.32031431488024,75.04927472329405,75.93515095069102,7350000
